species,year,decimalLatitude,decimalLongitude
Ariolimax columbianus,2018,40.776233,-124.145955
Ariolimax columbianus,2019,40.873715,-124.058806
Ariolimax columbianus,2018,41.140153,-124.158375
Ariolimax columbianus,2021,41.059106,-124.139282
Ariolimax columbianus,2014,40.870142,-124.073302
Ariolimax columbianus,2021,41.782555,-124.136833
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2021,40.87751,-124.090521
Ariolimax columbianus,2021,41.850328,-123.907058
Ariolimax columbianus,2021,41.141247,-124.145334
Ariolimax columbianus,2018,41.159897,-124.12818
Ariolimax columbianus,2020,41.76792,-124.107053
Ariolimax columbianus,2021,40.878235,-124.076506
Ariolimax columbianus,2021,40.689808,-124.134986
Ariolimax columbianus,2021,41.369642,-124.018203
Ariolimax columbianus,2021,41.823054,-124.115825
Ariolimax columbianus,2021,40.877016,-124.090521
Ariolimax columbianus,2020,41.400865,-124.029062
Ariolimax columbianus,2020,41.067864,-124.142625
Ariolimax columbianus,2021,41.14016,-124.148739
Ariolimax columbianus,2021,40.923284,-124.120214
Ariolimax columbianus,2020,41.357289,-124.031091
Ariolimax columbianus,2021,40.75343,-124.046419
Ariolimax columbianus,2021,41.697333,-123.902864
Ariolimax columbianus,2020,40.874868,-124.050429
Ariolimax columbianus,2019,41.139246,-124.159164
Ariolimax columbianus,2021,40.870317,-124.071822
Ariolimax columbianus,2021,40.944283,-123.61663
Ariolimax columbianus,2019,40.78734,-124.082052
Ariolimax columbianus,2021,41.031804,-124.112977
Ariolimax columbianus,2016,41.139858,-124.150575
Ariolimax columbianus,2021,40.877695,-124.075928
Ariolimax columbianus,2017,40.694647,-124.138899
Ariolimax columbianus,2020,40.942153,-123.634362
Ariolimax columbianus,2019,41.130653,-124.155846
Ariolimax columbianus,2016,40.870916,-124.075228
Ariolimax columbianus,2020,40.8755,-124.074172
Ariolimax columbianus,2021,40.872114,-124.063454
Ariolimax columbianus,2020,40.878445,-124.076417
Ariolimax columbianus,2021,40.776574,-124.145742
Ariolimax columbianus,2021,41.209372,-124.000442
Ariolimax columbianus,2021,40.755139,-124.050024
Ariolimax columbianus,2021,40.416803,-123.972122
Ariolimax columbianus,2021,41.313205,-124.050483
Ariolimax columbianus,2020,40.943459,-124.124246
Ariolimax columbianus,2021,41.06932,-124.151244
Ariolimax columbianus,2018,41.4078,-124.0302
Ariolimax columbianus,2021,41.362612,-124.022903
Ariolimax columbianus,2021,41.802417,-124.083769
Ariolimax columbianus,2019,41.062139,-124.146744
Ariolimax columbianus,2018,40.871403,-124.069855
Ariolimax columbianus,2020,40.888712,-124.077636
Ariolimax columbianus,2018,41.818638,-124.170028
Ariolimax columbianus,2019,40.787342,-124.081903
Ariolimax columbianus,2018,41.285796,-124.028264
Ariolimax columbianus,2021,40.877874,-124.075597
Ariolimax columbianus,2012,40.775366,-124.145427
Ariolimax columbianus,2021,41.775781,-124.123954
Ariolimax columbianus,2021,40.877492,-124.076453
Ariolimax columbianus,2021,40.791221,-123.976836
Ariolimax columbianus,2021,41.790122,-124.081239
Ariolimax columbianus,2021,41.813878,-124.103875
Ariolimax columbianus,2018,40.870651,-124.075815
Ariolimax columbianus,2020,40.880383,-124.079789
Ariolimax columbianus,2020,40.872545,-124.050712
Ariolimax columbianus,2018,40.878213,-124.079928
Ariolimax columbianus,2018,40.776581,-124.148706
Ariolimax columbianus,2016,41.36597,-124.020355
Ariolimax columbianus,2015,41.403127,-124.063428
Ariolimax columbianus,2018,40.858972,-124.049556
Ariolimax columbianus,2018,40.777271,-124.145045
Ariolimax columbianus,2018,40.777088,-124.145324
Ariolimax columbianus,2018,40.87777,-124.064024
Ariolimax columbianus,2019,40.8772,-124.074783
Ariolimax columbianus,2019,40.878297,-124.080368
Ariolimax columbianus,2019,41.055684,-124.152011
Ariolimax columbianus,2019,40.877233,-124.072138
Ariolimax columbianus,2019,40.801507,-124.131641
Ariolimax columbianus,2019,40.859628,-124.056725
Ariolimax columbianus,2019,40.775487,-124.145864
Ariolimax columbianus,2019,41.140871,-124.151726
Ariolimax columbianus,2019,40.744557,-123.995071
Ariolimax columbianus,2019,41.40252,-124.062247
Ariolimax columbianus,2018,40.679665,-124.201655
Ariolimax columbianus,2018,40.776898,-124.147981
Ariolimax columbianus,2018,40.878004,-124.080414
Ariolimax columbianus,2018,40.73382,-124.146561
Ariolimax columbianus,2018,40.944639,-124.126296
Ariolimax columbianus,2018,41.326079,-124.037554
Ariolimax columbianus,2018,40.776025,-124.145847
Ariolimax columbianus,2018,40.774762,-124.146274
Ariolimax columbianus,2018,40.77617,-124.146077
Ariolimax columbianus,2015,41.331361,-124.012427
Ariolimax columbianus,2018,40.777095,-124.144967
Ariolimax columbianus,2018,40.776607,-124.147287
Ariolimax columbianus,2018,40.776731,-124.146796
Ariolimax columbianus,2018,40.776253,-124.146031
Ariolimax columbianus,2018,40.774242,-124.146868
Ariolimax columbianus,2018,40.775564,-124.146281
Ariolimax columbianus,2018,40.882405,-124.065614
Ariolimax columbianus,2018,40.777755,-124.145876
Ariolimax columbianus,2018,40.776406,-124.146156
Ariolimax columbianus,2019,40.82565,-124.038558
Ariolimax columbianus,2019,40.870575,-124.070436
Ariolimax columbianus,2019,41.133468,-124.157462
Ariolimax columbianus,2019,41.157506,-124.130539
Ariolimax columbianus,2019,40.349014,-123.925956
Ariolimax columbianus,2019,41.791256,-124.083139
Ariolimax columbianus,2019,41.38745,-124.017692
Ariolimax columbianus,2019,40.349044,-123.925942
Ariolimax columbianus,2019,41.403556,-124.063142
Ariolimax columbianus,2015,40.891621,-124.07985
Ariolimax columbianus,2019,41.319655,-124.047753
Ariolimax columbianus,2012,41.290271,-124.055562
Ariolimax columbianus,2020,40.875633,-124.072024
Ariolimax columbianus,2019,41.323572,-124.048291
Ariolimax columbianus,2020,40.29843,-124.307625
Ariolimax columbianus,2020,40.777417,-124.151725
Ariolimax columbianus,2014,40.776416,-124.144718
Ariolimax columbianus,2020,40.877359,-124.075547
Ariolimax columbianus,2020,40.877288,-124.074577
Ariolimax columbianus,2017,40.953121,-124.123711
Ariolimax columbianus,2019,41.306462,-124.026436
Ariolimax columbianus,2019,41.068664,-124.149597
Ariolimax columbianus,2018,40.321737,-124.285271
Ariolimax columbianus,2019,41.133468,-124.157462
Ariolimax columbianus,2019,40.572572,-124.257384
Ariolimax columbianus,2019,40.860947,-124.063125
Ariolimax columbianus,2019,40.321156,-124.272957
Ariolimax columbianus,2019,41.371087,-124.016798
Ariolimax columbianus,2019,40.352728,-123.923481
Ariolimax columbianus,2019,41.139445,-124.161029
Ariolimax columbianus,2019,41.062699,-124.135325
Ariolimax columbianus,2019,40.575872,-124.26552
Ariolimax columbianus,2016,40.869043,-124.071383
Ariolimax columbianus,2017,41.142028,-124.147568
Ariolimax columbianus,2015,41.403295,-124.060993
Ariolimax columbianus,2017,40.692565,-124.137998
Ariolimax columbianus,2012,41.401648,-124.065009
Ariolimax columbianus,2017,40.882954,-124.084741
Ariolimax columbianus,2018,41.13515,-124.152192
Ariolimax columbianus,2018,41.135464,-124.152953
Ariolimax columbianus,2018,40.85745,-124.04685
Ariolimax columbianus,2020,40.87728,-124.075339
Ariolimax columbianus,2019,41.818793,-124.173586
Ariolimax columbianus,2013,41.797428,-124.085113
Ariolimax columbianus,2017,40.892552,-124.074163
Ariolimax columbianus,2017,40.892069,-124.07264
Ariolimax columbianus,2017,41.053392,-124.151939
Ariolimax columbianus,2018,40.882203,-124.065475
Ariolimax columbianus,2018,40.86968,-124.073842
Ariolimax columbianus,2018,40.857414,-124.046922
Ariolimax columbianus,2018,40.857424,-124.046912
Ariolimax columbianus,2017,40.892774,-124.077019
Ariolimax columbianus,2007,41.13652,-124.155293
Ariolimax columbianus,2018,41.850306,-123.907187
Ariolimax columbianus,2018,40.855457,-124.047283
Ariolimax columbianus,2018,40.730419,-124.146327
Ariolimax columbianus,2018,40.730876,-124.146719
Ariolimax columbianus,2018,40.730719,-124.146756
Ariolimax columbianus,2018,40.321574,-124.285185
Ariolimax columbianus,2018,40.321638,-124.285172
Ariolimax columbianus,2018,40.321684,-124.285447
Ariolimax columbianus,2018,40.89109,-124.071648
Ariolimax columbianus,2017,40.892034,-124.078368
Ariolimax columbianus,2017,40.857452,-124.047153
Ariolimax columbianus,2016,41.358125,-124.022588
Ariolimax columbianus,2016,41.373843,-124.012204
Ariolimax columbianus,2014,41.302088,-124.01659
Ariolimax columbianus,2015,41.81196,-124.223957
Ariolimax columbianus,2015,41.784447,-124.254178
Ariolimax columbianus,2013,41.402485,-124.062542
Ariolimax columbianus,2014,41.816745,-124.115639
Ariolimax columbianus,2017,40.878713,-124.089494
Ariolimax columbianus,2014,41.816809,-124.115896
Ariolimax columbianus,2014,41.816585,-124.113536
Ariolimax columbianus,2017,40.941143,-123.620626
Ariolimax columbianus,2016,40.288447,-124.291141
Ariolimax columbianus,2017,40.981965,-124.094005
Ariolimax columbianus,2017,41.142028,-124.147568
Ariolimax columbianus,2017,41.143708,-124.146881
Ariolimax columbianus,2017,40.858726,-124.050112
Ariolimax columbianus,2014,41.798512,-124.087508
Ariolimax columbianus,2018,40.775774,-124.146574
Ariolimax columbianus,2018,40.776788,-124.147211
Ariolimax columbianus,2018,40.775717,-124.146341
Ariolimax columbianus,2019,41.355723,-124.028099
Ariolimax columbianus,2019,41.362306,-124.025861
Ariolimax columbianus,2019,41.363303,-124.016414
Ariolimax columbianus,2019,41.418852,-124.034874
Ariolimax columbianus,2019,40.571475,-124.255355
Ariolimax columbianus,2019,41.819018,-124.175164
Ariolimax columbianus,2019,40.571475,-124.255355
Ariolimax columbianus,2019,41.754447,-124.129651
Ariolimax columbianus,2019,40.86959,-124.069078
Ariolimax columbianus,2018,41.790988,-124.083375
Ariolimax columbianus,2018,41.810797,-124.108484
Ariolimax columbianus,2017,41.788081,-124.085941
Ariolimax columbianus,2019,41.743083,-124.048805
Ariolimax columbianus,2019,41.850758,-123.90863
Ariolimax columbianus,2013,41.797428,-124.085113
Ariolimax columbianus,2013,41.797428,-124.085113
Ariolimax columbianus,2019,41.799141,-124.057238
Ariolimax columbianus,2019,40.690379,-124.135051
Ariolimax columbianus,2019,40.881447,-124.072873
Ariolimax columbianus,2019,40.881536,-124.072872
Ariolimax columbianus,2018,40.776449,-124.146517
Ariolimax columbianus,2018,40.778712,-124.147653
Ariolimax columbianus,2018,41.403769,-124.064265
Ariolimax columbianus,2018,41.84317,-123.964758
Ariolimax columbianus,2018,41.388359,-124.042244
Ariolimax columbianus,2018,40.875338,-124.074091
Ariolimax columbianus,2018,40.877359,-124.074655
Ariolimax columbianus,2018,40.77615,-124.147504
Ariolimax columbianus,2018,40.776128,-124.147072
Ariolimax columbianus,2018,40.776044,-124.147585
Ariolimax columbianus,2019,40.877851,-124.080023
Ariolimax columbianus,2016,40.687715,-124.126577
Ariolimax columbianus,2019,40.874747,-124.068908
Ariolimax columbianus,2015,41.308413,-124.055259
Ariolimax columbianus,2019,40.877587,-124.070004
Ariolimax columbianus,2019,40.875375,-124.077264
Ariolimax columbianus,2019,40.775542,-124.145787
Ariolimax columbianus,2019,41.78987,-124.057048
Ariolimax columbianus,2020,40.86866,-124.072202
Ariolimax columbianus,2020,40.87,-124.070494
Ariolimax columbianus,2020,41.067709,-124.15056
Ariolimax columbianus,2020,40.975513,-124.03488
Ariolimax columbianus,2020,40.941093,-124.081495
Ariolimax columbianus,2020,40.877957,-124.075832
Ariolimax columbianus,2020,40.876792,-124.072105
Ariolimax columbianus,2020,40.877916,-124.074361
Ariolimax columbianus,2020,41.157764,-124.129875
Ariolimax columbianus,2020,40.907867,-123.707065
Ariolimax columbianus,2020,40.568067,-124.256753
Ariolimax columbianus,2020,40.877226,-124.072216
Ariolimax columbianus,2020,40.877706,-124.07629
Ariolimax columbianus,2020,40.874843,-124.078903
Ariolimax columbianus,2020,41.724339,-124.142295
Ariolimax columbianus,2020,41.140326,-124.14713
Ariolimax columbianus,2020,41.822803,-124.117278
Ariolimax columbianus,2020,40.875173,-124.074031
Ariolimax columbianus,2020,40.877268,-124.073321
Ariolimax columbianus,2020,40.691314,-124.141474
Ariolimax columbianus,2020,41.161822,-124.128014
Ariolimax columbianus,2020,40.87788,-124.075669
Ariolimax columbianus,2020,40.878081,-124.075414
Ariolimax columbianus,2020,41.036798,-124.118635
Ariolimax columbianus,2020,40.877011,-124.072903
Ariolimax columbianus,2020,40.87488,-124.071525
Ariolimax columbianus,2020,40.878562,-124.079714
Ariolimax columbianus,2020,40.944675,-124.126188
Ariolimax columbianus,2020,40.87663,-124.069662
Ariolimax columbianus,2020,40.877373,-124.073261
Ariolimax columbianus,2020,41.801239,-124.211062
Ariolimax columbianus,2020,40.877658,-124.061539
Ariolimax columbianus,2020,40.861595,-124.051292
Ariolimax columbianus,2020,40.877971,-124.076531
Ariolimax columbianus,2020,40.77472,-124.146989
Ariolimax columbianus,2020,40.878192,-124.079855
Ariolimax columbianus,2020,40.777538,-124.131247
Ariolimax columbianus,2020,40.877567,-124.073316
Ariolimax columbianus,2020,40.879137,-124.080444
Ariolimax columbianus,2020,41.400337,-124.06559
Ariolimax columbianus,2020,40.877471,-124.074017
Ariolimax columbianus,2020,40.864115,-124.158053
Ariolimax columbianus,2020,40.689309,-124.134487
Ariolimax columbianus,2020,41.797642,-124.085079
Ariolimax columbianus,2019,40.847953,-124.068324
Ariolimax columbianus,2021,40.876575,-124.073228
Ariolimax columbianus,2020,40.77785,-124.151711
Ariolimax columbianus,2020,40.775242,-124.146483
Ariolimax columbianus,2019,40.349533,-123.925797
Ariolimax columbianus,2019,41.366346,-124.023503
Ariolimax columbianus,2021,40.878514,-124.090286
Ariolimax columbianus,2020,40.308383,-123.908639
Ariolimax columbianus,2018,40.777213,-124.14845
Ariolimax columbianus,2018,40.775711,-124.149503
Ariolimax columbianus,2019,41.779338,-124.068419
Ariolimax columbianus,2019,41.257781,-124.013263
Ariolimax columbianus,2020,40.573016,-124.264293
Ariolimax columbianus,2020,40.892127,-124.074419
Ariolimax columbianus,2018,41.135075,-124.152339
Ariolimax columbianus,2020,40.70355,-124.146903
Ariolimax columbianus,2018,41.16608,-124.126984
Ariolimax columbianus,2020,41.134409,-124.157807
Ariolimax columbianus,2020,41.321595,-124.045191
Ariolimax columbianus,2020,41.821717,-124.115082
Ariolimax columbianus,2020,40.877937,-124.074226
Ariolimax columbianus,2020,40.324744,-124.286934
Ariolimax columbianus,2020,41.823054,-124.115825
Ariolimax columbianus,2016,41.312953,-124.074535
Ariolimax columbianus,2020,40.620108,-124.088464
Ariolimax columbianus,2020,40.859388,-124.122275
Ariolimax columbianus,2020,40.859433,-124.122244
Ariolimax columbianus,2020,41.321076,-124.044864
Ariolimax columbianus,2021,40.349618,-124.001434
Ariolimax columbianus,2021,41.900883,-124.199853
Ariolimax columbianus,2020,41.401119,-124.031948
Ariolimax columbianus,2021,41.767133,-124.10817
Ariolimax columbianus,2017,41.796151,-124.086975
Ariolimax columbianus,2021,40.879492,-124.073228
Ariolimax columbianus,2020,40.877822,-124.090605
Ariolimax columbianus,2021,40.878099,-124.075922
Ariolimax columbianus,2020,40.878042,-124.075694
Ariolimax columbianus,2020,40.877254,-124.075116
Ariolimax columbianus,2020,40.764857,-124.171306
Ariolimax columbianus,2020,40.507989,-124.144243
Ariolimax columbianus,2020,40.944125,-123.616745
Ariolimax columbianus,2020,41.7919,-124.084305
Ariolimax columbianus,2020,41.13735,-124.145458
Ariolimax columbianus,2020,41.703592,-124.095139
Ariolimax columbianus,2020,41.403317,-124.061028
Ariolimax columbianus,2020,40.872861,-124.069741
Ariolimax columbianus,2020,40.571456,-124.264836
Ariolimax columbianus,2020,41.790614,-124.074393
Ariolimax columbianus,2020,40.573887,-124.26494
Ariolimax columbianus,2020,41.161163,-124.128532
Ariolimax columbianus,2020,40.573845,-124.264998
Ariolimax columbianus,2020,41.129544,-124.157277
Ariolimax columbianus,2020,41.135334,-124.155131
Ariolimax columbianus,2020,40.857546,-124.045648
Ariolimax columbianus,2020,41.79683,-124.03698
Ariolimax columbianus,2020,40.567628,-124.256888
Ariolimax columbianus,2020,40.570732,-124.265234
Ariolimax columbianus,2020,41.822278,-124.141975
Ariolimax columbianus,2020,41.159187,-124.129155
Ariolimax columbianus,2016,40.876247,-124.064986
Ariolimax columbianus,2020,40.5986,-124.1314
Ariolimax columbianus,2020,41.076663,-124.154767
Ariolimax columbianus,2020,40.877205,-124.07543
Ariolimax columbianus,2020,40.879178,-124.092324
Ariolimax columbianus,2020,40.884175,-124.077974
Ariolimax columbianus,2020,40.920632,-124.075874
Ariolimax columbianus,2020,41.052575,-124.15023
Ariolimax columbianus,2020,40.873325,-124.061905
Ariolimax columbianus,2012,41.403428,-124.029889
Ariolimax columbianus,2020,41.339642,-124.078828
Ariolimax columbianus,2020,41.400819,-124.065218
Ariolimax columbianus,2019,40.44413,-124.019311
Ariolimax columbianus,2020,41.056136,-124.14988
Ariolimax columbianus,2020,40.941374,-124.122733
Ariolimax columbianus,2018,40.777692,-124.145843
Ariolimax columbianus,2020,40.778385,-124.148404
Ariolimax columbianus,2020,41.137806,-124.156228
Ariolimax columbianus,2020,41.073278,-124.142539
Ariolimax columbianus,2019,40.775421,-124.145901
Ariolimax columbianus,2020,40.570577,-124.264508
Ariolimax columbianus,2020,40.701823,-124.201037
Ariolimax columbianus,2020,41.403817,-124.064142
Ariolimax columbianus,2020,41.042297,-124.118386
Ariolimax columbianus,2020,40.877716,-124.074409
Ariolimax columbianus,2020,40.876862,-124.072703
Ariolimax columbianus,2017,41.136761,-124.159422
Ariolimax columbianus,2020,41.402687,-124.0644
Ariolimax columbianus,2020,41.465574,-124.060147
Ariolimax columbianus,2020,40.877872,-124.075157
Ariolimax columbianus,2020,40.878577,-124.079651
Ariolimax columbianus,2020,41.036813,-124.118648
Ariolimax columbianus,2020,40.876791,-124.072764
Ariolimax columbianus,2020,40.877626,-124.071009
Ariolimax columbianus,2020,40.878191,-124.075387
Ariolimax columbianus,2020,40.877906,-124.076284
Ariolimax columbianus,2020,40.879305,-124.078352
Ariolimax columbianus,2020,41.309034,-123.520892
Ariolimax columbianus,2020,40.877463,-124.073822
Ariolimax columbianus,2020,41.042192,-124.103233
Ariolimax columbianus,2020,40.877756,-124.068872
Ariolimax columbianus,2020,40.87938,-124.078453
Ariolimax columbianus,2020,41.162647,-124.12825
Ariolimax columbianus,2020,41.796182,-124.087852
Ariolimax columbianus,2020,41.138943,-124.149327
Ariolimax columbianus,2020,41.166322,-124.128644
Ariolimax columbianus,2020,41.805907,-124.062883
Ariolimax columbianus,2020,40.680247,-124.231103
Ariolimax columbianus,2020,40.571836,-124.265218
Ariolimax columbianus,2020,41.063901,-124.146922
Ariolimax columbianus,2020,41.06303,-124.145885
Ariolimax columbianus,2020,40.572442,-124.266263
Ariolimax columbianus,2020,40.572728,-124.266297
Ariolimax columbianus,2020,41.843773,-123.965175
Ariolimax columbianus,2020,41.063572,-124.147269
Ariolimax columbianus,2020,40.874843,-124.050429
Ariolimax columbianus,2020,41.373555,-124.013633
Ariolimax columbianus,2020,40.87007,-124.073
Ariolimax columbianus,2020,41.858853,-124.147469
Ariolimax columbianus,2020,40.646471,-123.497793
Ariolimax columbianus,2018,41.793895,-124.085625
Ariolimax columbianus,2021,41.373025,-124.034605
Ariolimax columbianus,2019,41.365617,-124.011964
Ariolimax columbianus,2022,41.803429,-124.090228
Ariolimax columbianus,2022,41.370533,-124.008156
Ariolimax columbianus,2022,41.159997,-124.1259
Ariolimax columbianus,2022,40.87117,-124.065011
Ariolimax columbianus,2022,41.584869,-124.085625
Ariolimax columbianus,2022,41.700058,-124.095833
Ariolimax columbianus,2022,40.776932,-124.146895
Ariolimax columbianus,2022,40.878106,-124.089859
Ariolimax columbianus,2022,41.209343,-124.002197
Ariolimax columbianus,2022,41.822438,-124.11774
Ariolimax columbianus,2022,41.116801,-124.155916
Ariolimax columbianus,2022,41.372937,-124.034394
Ariolimax columbianus,2022,41.305472,-124.020194
Ariolimax columbianus,2022,41.699464,-124.095766
Ariolimax columbianus,2022,40.888036,-124.078373
Ariolimax columbianus,2022,41.648065,-124.114638
Ariolimax columbianus,2022,41.702195,-124.097969
Ariolimax columbianus,2022,41.76863,-124.109908
Ariolimax columbianus,2022,41.328582,-124.033262
Ariolimax columbianus,2022,41.784142,-124.139625
Ariolimax columbianus,2022,40.944497,-124.126153
Ariolimax columbianus,2022,41.778225,-124.131461
Ariolimax columbianus,2022,40.876824,-124.072615
Ariolimax columbianus,2022,41.816217,-124.10553
Ariolimax columbianus,2022,41.073006,-124.139153
Ariolimax columbianus,2022,41.072761,-124.139205
Ariolimax columbianus,2022,41.136181,-124.152711
Ariolimax columbianus,2022,40.874843,-124.050429
Ariolimax columbianus,2022,41.789883,-124.084319
Ariolimax columbianus,2021,40.878738,-124.077811
Ariolimax columbianus,2022,40.871175,-124.069984
Ariolimax columbianus,2022,40.856097,-124.068788
Ariolimax columbianus,2022,41.40179,-124.059938
Ariolimax columbianus,2022,41.77848,-124.128158
Ariolimax columbianus,2022,40.348887,-123.926313
Ariolimax columbianus,2022,41.795278,-124.088256
Ariolimax columbianus,2022,40.892588,-124.077239
Ariolimax columbianus,2019,40.890683,-124.141708
Ariolimax columbianus,2019,41.322922,-124.075792
Ariolimax columbianus,2022,41.328376,-124.01449
Ariolimax columbianus,2022,41.365345,-124.013572
Ariolimax columbianus,2022,40.574975,-124.263803
Ariolimax columbianus,2022,41.134842,-124.152169
Ariolimax columbianus,2022,41.366212,-124.011003
Ariolimax columbianus,2022,40.939012,-124.12773
Ariolimax columbianus,2022,41.271139,-124.027975
Ariolimax columbianus,2022,40.774983,-124.14795
Ariolimax columbianus,2022,41.81163,-124.064361
Ariolimax columbianus,2022,41.271625,-124.058717
Ariolimax columbianus,2022,41.923689,-124.067534
Ariolimax columbianus,2022,41.069517,-124.135983
Ariolimax columbianus,2022,41.062027,-124.139076
Ariolimax columbianus,2022,41.76696,-124.214427
Ariolimax columbianus,2022,41.061076,-124.135135
Ariolimax columbianus,2022,41.402794,-124.06225
Ariolimax columbianus,2022,40.87082,-124.070944
Ariolimax columbianus,2022,41.592595,-124.100066
Ariolimax columbianus,2022,40.870836,-124.070946
Ariolimax columbianus,2022,41.402391,-124.065032
Ariolimax columbianus,2022,41.359127,-124.028656
Ariolimax columbianus,2022,40.691109,-124.136711
Ariolimax columbianus,2022,41.060094,-124.127023
Ariolimax columbianus,2012,40.77715,-124.151922
Ariolimax columbianus,2022,41.402485,-124.061968
Ariolimax columbianus,2022,41.401317,-124.058874
Ariolimax columbianus,2022,40.797312,-124.141328
Ariolimax columbianus,2022,40.569155,-124.254158
Ariolimax columbianus,2022,41.071918,-124.157347
Ariolimax columbianus,2022,41.378267,-124.0141
Ariolimax columbianus,2022,40.443053,-123.986371
Ariolimax columbianus,2022,40.600217,-124.147269
Ariolimax columbianus,2022,40.875,-124.076785
Ariolimax columbianus,2022,40.876975,-124.072481
Ariolimax columbianus,2022,41.402404,-124.063858
Ariolimax columbianus,2022,40.877571,-124.077914
Ariolimax columbianus,2022,40.87508,-124.075705
Ariolimax columbianus,2022,40.875933,-124.072197
Ariolimax columbianus,2022,40.878201,-124.08069
Ariolimax columbianus,2022,40.877532,-124.077893
Ariolimax columbianus,2022,40.875026,-124.076853
Ariolimax columbianus,2022,41.123853,-124.149719
Ariolimax columbianus,2022,40.877477,-124.090697
Ariolimax columbianus,2022,40.874728,-124.074096
Ariolimax columbianus,2022,40.878106,-124.073242
Ariolimax columbianus,2022,41.358394,-124.070574
Ariolimax columbianus,2022,40.875236,-124.076249
Ariolimax columbianus,2022,40.273628,-123.859467
Ariolimax columbianus,2022,40.8772,-124.074264
Ariolimax columbianus,2022,41.360687,-124.029971
Ariolimax columbianus,2022,40.878417,-124.079369
Ariolimax columbianus,2022,40.876315,-124.147731
Ariolimax columbianus,2022,41.367897,-124.019347
Ariolimax columbianus,2022,41.315923,-124.067719
Ariolimax columbianus,2022,41.367843,-124.019464
Ariolimax columbianus,2022,40.877462,-124.075547
Ariolimax columbianus,2022,40.877641,-124.073519
Ariolimax columbianus,2022,40.690913,-124.140453
Ariolimax columbianus,2022,41.440314,-124.05507
Ariolimax columbianus,2022,40.875607,-124.074234
Ariolimax columbianus,2022,40.872003,-124.070472
Ariolimax columbianus,2022,41.363489,-124.027391
Ariolimax columbianus,2022,41.363291,-124.015911
Ariolimax columbianus,2022,40.876126,-124.05854
Ariolimax columbianus,2022,41.369503,-124.018496
Ariolimax columbianus,2022,40.876126,-124.05854
Ariolimax columbianus,2022,40.875057,-124.07664
Ariolimax columbianus,2022,41.402113,-124.064037
Ariolimax columbianus,2022,41.399177,-124.05699
Ariolimax columbianus,2022,41.355312,-124.034272
Ariolimax columbianus,2022,40.875713,-124.056128
Ariolimax columbianus,2022,40.87481,-124.050994
Ariolimax columbianus,2022,41.755128,-124.130072
Ariolimax columbianus,2022,40.877803,-124.076607
Ariolimax columbianus,2022,41.43908,-124.039772
Ariolimax columbianus,2021,40.28608,-124.322594
Ariolimax columbianus,2022,41.131897,-124.153533
Ariolimax columbianus,2022,41.056366,-124.149802
Ariolimax columbianus,2022,41.139963,-124.157895
Ariolimax columbianus,2022,40.859563,-124.055694
Ariolimax columbianus,2022,40.020154,-123.797629
Ariolimax columbianus,2022,40.878447,-124.090127
Ariolimax columbianus,2022,40.877492,-124.077836
Ariolimax columbianus,2022,40.928248,-124.096726
Ariolimax columbianus,2022,40.875628,-124.072694
Ariolimax columbianus,2022,40.877857,-124.073933
Ariolimax columbianus,2022,40.874995,-124.074098
Ariolimax columbianus,2022,40.875043,-124.076537
Ariolimax columbianus,2022,41.401978,-124.064468
Ariolimax columbianus,2022,40.93903,-124.127953
Ariolimax columbianus,2022,40.878353,-124.078475
Ariolimax columbianus,2022,40.870537,-124.073756
Ariolimax columbianus,2022,40.877555,-124.078012
Ariolimax columbianus,2022,40.877616,-124.077882
Ariolimax columbianus,2022,40.879462,-124.077223
Ariolimax columbianus,2022,41.55836,-124.077697
Ariolimax columbianus,2022,40.87735,-124.073775
Ariolimax columbianus,2022,41.398878,-124.056373
Ariolimax columbianus,2022,40.878092,-124.077538
Ariolimax columbianus,2022,40.87307,-124.073135
Ariolimax columbianus,2022,41.32067,-124.049503
Ariolimax columbianus,2022,40.938903,-124.128067
Ariolimax columbianus,2021,40.96075,-124.044555
Ariolimax columbianus,2022,40.862181,-124.05677
Ariolimax columbianus,2021,40.775424,-124.147819
Ariolimax columbianus,2019,41.372884,-124.013274
Ariolimax columbianus,2022,40.776353,-124.100839
Ariolimax columbianus,2022,40.86993,-124.065811
Ariolimax columbianus,2020,41.37389,-123.998062
Ariolimax columbianus,2022,40.889534,-124.077106
Ariolimax columbianus,2022,40.873327,-124.078436
Ariolimax columbianus,2022,40.874904,-124.076008
Ariolimax columbianus,2022,40.889015,-124.077469
Ariolimax columbianus,2022,40.889014,-124.077477
Ariolimax columbianus,2022,40.889017,-124.077477
Ariolimax columbianus,2022,40.889015,-124.077473
Ariolimax columbianus,2022,41.526976,-124.07906
Ariolimax columbianus,2022,40.876172,-124.0718
Ariolimax columbianus,2022,41.313858,-124.065033
Ariolimax columbianus,2022,41.773231,-124.119034
Ariolimax columbianus,2022,40.869016,-124.073166
Ariolimax columbianus,2022,40.877724,-124.077533
Ariolimax columbianus,2022,41.359122,-124.03015
Ariolimax columbianus,2022,40.878189,-124.075869
Ariolimax columbianus,2022,41.368419,-124.030211
Ariolimax columbianus,2021,41.139647,-124.148125
Ariolimax columbianus,2017,41.59183,-124.074746
Ariolimax columbianus,2016,41.625324,-124.107227
Ariolimax columbianus,2022,41.360884,-124.032464
Ariolimax columbianus,2022,41.427095,-124.035811
